source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
eng-med_processing.xlsx,Processed_Entries_Combined,3317,The Son of Man Will Be Revealed,Mén Mèn Nsi La’de Wul i,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3318,How is the Kingdom in the midst of the Pharisees?,Nufen Nsi be netèt ba Férésia a ndùke?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3319,In what way will Christ’s presence be like lightning?,Ne se’ Yésu nsi b’a mba beba’ mbañ a ndùke?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,3320,Why will Jesus’ disciples need to be alert when the Son of man comes?,Numke a ke mbètte mbe ghazi’de nu Yésu zi tshùalo num ngelañ ze Mén mèn se’ a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,3321,Two Great Needs​—Prayer and Humility,Nzi Boho ze Ndùb​—Le’de bo Ne Fà Wut Nsi,food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,3322,Jesus makes what point in his illustration of the unrighteous judge who grants the widow’s request?,Yésu na’ tswid’a ke ntùm ze mfi num ngatsho’de ntsha ketsin z’a na’ nju’ nkuà’ mfôg mènnzwi a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,16
eng-med_processing.xlsx,Processed_Entries_Combined,3323,What faith will Jesus look for when he arrives?,Zit bamntù Yésu nsi diag ngelañ z’a se’ a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,3324,Jesus’ followers need to avoid what attitude common among the Pharisees?,Ghazi’de nu Yésu ghù ne ghua’ a zit mat z’a be netèt ba Férésia a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,3325,Teaching About Divorce and Love for Children,Ne Tswide Fà num Fagde Nandà bo Nkôni num Bônke’,family_people,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3326,How do the Pharisees test Jesus on the subject of divorce?,Ba Férésia lañde Yésu mfà num fagde nandà a ndùke?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,3327,"According to Jesus, what is the divine standard regarding divorce?","Mba Yésu tshob là, nkwade Nsi mfà num fagde nandà b’a ke?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3328,Why might some disciples choose to remain single?,Tsemo’ ghazi’de nu lo bam ne tswe ke nandà a numke?,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,3329,Jesus teaches what lesson through his dealings with young children?,Yésu tswid’a zit zenu ntshùade njam ngùninu bontsit bônke’ a?,family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3330,Jesus Answers a Rich Young Ruler,Yésu Bunde ta’ Ménnshum Z’a be Ngankàb mbe Ngatô là,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,3331,What kind of man approaches Jesus?,Tsit benntùn na’ ke ghepte Yésu a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,3332,Why does Jesus object to being called “good”?,Yésu lo gha mbe bo tsiañ mèn mebwô a numke?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,3333,What rewards does Jesus promise his followers?,Zit nda’ Yésu bwù ghazi’de nu i a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3334,"How do the “first” become “last” and the “last,” “first”?","Ba mbwe nsi tu’ ba njam, ba njam tu’ ba mbwe a ndùke?",actions,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3335,Illustration of the Workers in the Vineyard,Tànkùt Ghafa’ ntùm Nkùa,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3336,"Why is it logical to understand Jehovah to be “the master of the vineyard,” and who are “the workers” in it?","Numke a tsin ne ju’ mbe Yaweh Nsi bèn mbe ngankuà a, ghafa’ b’a ba we?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,21
eng-med_processing.xlsx,Processed_Entries_Combined,3337,What dramatic change is Jesus pointing to with this illustration?,Zit bade ndùb Yésu tshwèt nda’de ntùm yen mfi’ là a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3338,When does this change become evident?,Yen bade là nsi tum a zit ngelañ a?,questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,3339,The Apostles Again Seek Prominence,Ghantum Tshwèt Mbèn Ndiag Mbwe Dù’,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,3340,What does Jesus do to prepare his disciples for what lies ahead?,Yésu napte ghazi’de nu i a ndùke num tshu tse tshwèt béb yub a?,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,12
eng-med_processing.xlsx,Processed_Entries_Combined,3341,"Two apostles make what request of Jesus, and how do the other apostles react?","Ghantum tse boho bètte a ke Yésu a, tsemo’ ghantum ghù ndùke?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,3342,How does Jesus deal with his apostles’ interest in being prominent?,Yésu la’de ghantum tse mbe a ke’ bwô ne diag mbwe du’ a ndùke?,health_hygiene,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,3343,Jesus Heals Blind Men and Helps Zacchaeus,Yésu Yade Mfùmiag bèn Ywimde Sakio,values_communication,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3344,"Where, apparently, does Jesus meet two blind beggars, and what does he do for them?","Yésu tèt mfumiag ghama’ mbu tse boho a yà, a bèn ghù a ke bo a?",family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,15
eng-med_processing.xlsx,Processed_Entries_Combined,3345,"Who is Zacchaeus, and how does he prove his repentance?","Sakio b’a we, a la’de mbe a kañ ntù a ndùke?",learning,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3346,What lesson can be learned from Jesus’ treatment of Zacchaeus?,Zit zenu ze be bag bin lo’ num mat mba Yésu lo’ Sakio yi a?,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,3347,His Illustration of Ten Minas,Ze Tànkùt num Minà Gham,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,3348,What prompts Jesus’ illustration of the minas?,Ke z’a tènnde Yésu ne fà mfi’ num mina gham a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3349,"Who is the “man of noble birth,” and what is the land to which he goes?","Yen men ndùb là b’a we, a ke nèn a ntùm zit ngô a?",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,16
eng-med_processing.xlsx,Processed_Entries_Combined,3350,"Who are the slaves, and who are the citizens who show hatred?","Ghafa’ b’a ba we, ghakeban tse b’a ba we?",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,12
eng-med_processing.xlsx,Processed_Entries_Combined,3351,What is the difference between the slaves who are rewarded and the slave whose mina is taken away?,Bade z’a be netèt ghafa’ bo ghù ntsho’ fa’ là bo ngafa’ ze kebwô b’a zil a?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,18
eng-med_processing.xlsx,Processed_Entries_Combined,3352,A Meal at Simon’s House in Bethany,Jujù ntùm Ndà Simon mà Bétania,home_objects,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3353,What are the Jews at the temple discussing?,Ba Yuda na’ ke ntshobte mfà a numke ntùm ndà Nsi a?,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,3354,Why must Jesus have arrived in Bethany on Friday rather than on Saturday?,Numke Yésu lo kum Bétania mventànndùb ke b’a ntànndùb a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,13
eng-med_processing.xlsx,Processed_Entries_Combined,3355,"What is Mary doing that stirs controversy, and how does Jesus defend her?","Maria lo ghù a ke z’a lo’ ngùtni se’ yi a, Yésu lo’ ze bag a ndùke?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,13
eng-med_processing.xlsx,Processed_Entries_Combined,3356,What shows the great wickedness of the chief priests?,Ke z’a tshwèt nda’nde tshuàgntù ghale’de Nsi tse ndùb a?,food_drink,needs_review,Long/paragraph entry; keep as raw source or split manually.,9
eng-med_processing.xlsx,Processed_Entries_Combined,3357,The King Enters Jerusalem on a Colt,Mven Tsho Yérusalem num Mén Kekwène,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,3358,When and in what manner does Jesus enter Jerusalem as King?,"Yésu tsho Yérusalem a ndùke, mba zit ngelañ?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,3359,"How does Jesus feel when he views Jerusalem, and what prophecy does he utter?","Yésu lo ke njen Yérusalem a ndùke, mit ntshob ndamnjù a fa a?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,3360,What happens when Jesus goes to the temple?,Ke z’a na’ tôg ngelañ Yésu nèn ndà Nsi a?,learning,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,3361,The Temple Cleansed Again,Ndà Nsi Bèn Be Ne Làne,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,3362,"Why does Jesus expect to find figs, though it is not yet the normal season for them?",Numke Yésu lo ke ndiag tàm tù ndu a ke’ b’a ngelañ i a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,17
eng-med_processing.xlsx,Processed_Entries_Combined,3363,Why is it appropriate for Jesus to call those selling in the temple “robbers”?,Numke a na’ mbwô mbe Yésu tsiañ ghatantàne ndà Nsi ba fimntshu a?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,3364,"How can Jesus be compared to a grain of wheat, and how does he feel about the suffering and death that awaits him?","Numke bo tsiañ Yésu nzwit ju a, a na’ ke njen nge’ bo vù z’a na’ ke béb a ndùke?",food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,23
